Domains,Malicious
lucafalda.quora.com,0
lucidchart.com,0
luna.netease-na.com,0
lunar.fyi,0
lunarflowers.netease-na.com,0
lunduniversity.lu.se,0
lycos.com,0
lyncdiscover.bandainamcoent.com,0
lyncdiscover.hk.sonymusic.co.jp,0
m-discord.aw,1
m-discord.cn,1
m-discord.eu,1
m-discord.io,1
m-discord.pw,1
m-discord.ru,1
m-discord.xyz,1
m-page.nexon.com,0
m-servicedesk.ncsoft.com,0
m.bandai.co.jp,0
m.bungie.net,0
m.facebook.com,0
m.forum.squareenix.com-ad.ru,0
m.foxbusiness.com,0
m.kr.ncsoft.com,0
m.learn.usa.canon.com,0
m.netmarble.com,0
m.nexon.com,0
m.pinterest.com,0
m.rockstargames.com,0
m.sephora.com,0
m.traveloka.com,0
m.twitter.com,0
m.wikipedia.org,0
m.youtube.com,0
m.zara.com,0
m.zynga.com,0
ma9-web07.netmarble.net,0
mabinogi.nexon.com,0
macos.apple.com,0
macys.com,0
madehow.com,0
madiscord.com,1
maestro-margarini.staatsoper.de,0
mafiawars.zynga.com,0
magazine.foxnews.com,0
magd.ox.ac.uk,0
mail-inq.voltage.co.jp,0
mail.google.com,0
mail.google.com,0
mail.koggames.com,0
mail.mescheritzki.de,0
mail.netease-na.com,0
mail.pinterest.com,0
mail.ru,0
mail.squareenixmusic.com,0
mail.w3schools.com,0
mail.yahoo.com,0
maildrop.cc,0
mailer.bungie.net,0
mailinator.com,0
maimai.sega.com,0
maintenance.station.sony.com,0
make-everything-ok.com,0
makeitcenter.adobe.com,0
makeuptrends.maybelline.com,0
manage.sonymusic.co.jp,0
manchester.ac.uk,0
manga-news.com,0
mango.com,0
mantisfunding.quora.com,0
manuals.info.apple.com,0
manuals.sega.com,0
map.apple.com,0
map.co.id,0
map.norsecorp.com,0
map.yahoo.com,0
mapclub.com,0
mapcrunch.com,0
maple.sonymusic.co.jp,0
maplestory.nexon.com,0
maplestory2.nexon.com,0
maplestorym.nexon.com,0
maps.apple.com,0
maps.google.com,0
maps.yahoo.com,0
marchofheroes.netease-na.com,0
markandspencer.com,0
marker.medium.com,0
marketing.cdn.bandainamcoent.com,0
marketing.dell.com,0
marketing.twitter.com,0
marketing.yahoo.com,0
marketingplatform.google....,0
marketplace-origin.xbox.com,0
marketplace.canva.com,0
"marketplace.visualstudio.com",0
marketplace.walmart.com,0
marketplace.xbox.com,0
marketplace.zoom.us,0
markets.businessinsider.com,0
mars.nasa.gov,0
marvel.com,0
marvelfuturefight.netmarble.com,0
marvelvscapcom.wikia.com,0
marvelvscapcom3.com,0
marvelvscapcominfinite.com,0
mashable.com,0
matahari.com,0
math.harvard.edu,0
math.mit.edu,0
mathway.com,0
max.adobe.com,0
max.apps.samsung.com,0
maybelline.co.uk,0
maybelline.co.uk,0
maybelline.com,0
maybelline.fr,0
mbasic.facebook.com,0
mcafee.com,0
mcdonalds.co.id,0
mcdonalds.com,0
mcompany.nexon.com,0
md.inq.voltage.co.jp,0
meche.mit.edu,0
medcell.med.yale.edu,0
media.blizzard.com,0
media.contentapi.ea.com,0
media.foxbusiness.com,0
media.koggames.com,0
media.mit.edu,0
media.multiverso.de,0
media.rockstargames.com,0
media.twitter.com,0
media.whatsapp.com,0
mediafire.com,0
mediago.sony.com,0
mediaroom.loreal.com,0
mediasoftware.sonypictures.com,0
medicine.yale.edu,0
medium.com,0
mega.nz,0
megadriveclassics.sega.com,0
megadrivemini.sega.com,0
megaman.capcom.com,0
megaupload.com,0
megavn.com,0
member-candy.bandai.co.jp,0
member14.netmarble.net,0
membercenter.nationalgeographic.com,0
membership.theguardian.com,0
mentor.ieee.org,0
meraki.cisco.com,0
merch.riotgames.com,0
merch.ubisoft.com,0
merchant.grab.com,0
messenger.sololearn.com,0
metro.co.uk,0
metro.co.uk,0
mgameapi.netmarble.net,0
mgbuyerslink.bandai.co.jp,0
mi.info.bungie.net,0
micromasters.mit.edu,0
microsoft.com,0
microsoftedge.microsoft.com,0
mike.bungie.net,0
miku.sega.com,0
miku.sega.jp,0
miniprod.sephora.com,0
minutes.io,0
miracle.sega.jp,0
miro.medium.com,0
mirror.co.uk,0
missing.csail.mit.edu,0
mistforest.neteasegames.com,0
mit.edu,0
mit.edu.au,0
mit.zoom.us,0
mitadmissions.org,0
mitpress.mit.edu,0
mitsloan.mit.edu,0
mixcloud.com,0
mixlr.com,0
mktplassets.xbox.com,0
ml.squareenix.com,0
mobi.zara.com,0
mobile.bbc.com,0
mobile.blizzard.com,0
mobile.capcom.com,0
mobile.facebook.com,0
mobile.netflix.com,0
mobile.netmarble.net,0
mobile.sega.com,0
mobile.twitter.com,0
mobilemarketing.adobe.com,0
mobygames.com,0
mocomi.com,0
moconavi-test.sonymusic.co.jp,0
moconavi-v.sonymusic.co.jp,0
modus.medium.com,0
moh.ea.com,0
mohaa.ea.com,0
mohpa.ea.com,0
momentum.medium.com,0
moncler.com,0
mongodb.com,0
monsgn.netmarble.com,0
monster-bibian-cp02.netmarble.net,0
montreal.neteasegames.com,0
montreal.ubisoft.com,0
moralmachine.mit.edu,0
mos.co.jp,0
mosburger.com.au,0
mosburger.com.sg,0
motherfuckingwebsite.com,0
mountainproject.com,0
movies.disney.com,0
movies.yahoo.com,0
mseriescameras.usa.canon.com,0
msg.cheritz.com,0
msi.com,0
msn.com,0
msn.foxsports.com,0
msoid.bandainamcoent.com,0
msrc-blog.microsoft.com,0
msrc.microsoft.com,0
msu.edu,0
mta.distribution.sonypictures.com,0
mta.email.games.sonypictures.com,0
mta.info.bungie.net,0
muji.com,0
multimedia.foxsports.com,0
multimedia.journalism.berkeley.edu,0
museum.xbox.com,0
music.apple.com,0
music.twitter.com,0
music.xbox.com,0
music.yahoo.com,0
music.yale.edu,0
music.youtube.com,0
musiccenter.sony.net,0
musicdownloads.walmart.com,0
mvp.microsoft.com,0
mvp.xbox.com,0
mx.youtube.com,0
mxtoolbox.com,0
my-konami.net,0
my-learning-dev.w3schools.com,0
my-learning-legacy-stage.w3schools.com,0
my-learning-stage.w3schools.com,0
my-learning.w3schools.com,0
my.account.sony.com,0
my.yahoo.com,0
my90stv.com,0
myaccount.ea.com,0
mycareer.loreal.com,0
myclass.apps.binus.ac.id,0
mycourses.w3schools.com,0
mycvdesigner.com,0
mydisneyschedules.disney.com,0
myexperia.sonymobile.com,0
myfonts.com,0
myfridgefood.com,0
myl-api-dev.w3schools.com,0
myl-api-prod.w3schools.com,0
myl-api-stage.w3schools.com,0
myl-api.w3schools.com,0
myl-dev.w3schools.com,0
myl-prod.w3schools.com,0
myl-stage.w3schools.com,0
mylearn.oracle.com,0
mypage.w3schools.com,0
mypustak.com,0
myservice.xbox.com,0
myspace.com,0
MySQL.com,0
mystore.apple.com,0
mystrikingly.com,0
mytextarea.com,0
myxperia.sonymobile.com,0
n-koei.co.jp,0
na-gamepic.ncsoft.com,0
na.merch.riotgames.com,0
namecheap.com,0
namechk.com,0
nano.ubisoft.com,0
nas.nasa.gov,0
nasa.gov,0
nation.foxnews.com,0
nation.time.com,0
nationalgeographic.com,0
nationalpost.com,0
nature.com,0
nature.disney.com,0
naver.com,0
nb-no.facebook.com,0
nbaballstars.netmarble.com,0
nbcnews.com,0
nbill.netmarble.net,0
ncdp2020.ncsoft.com,0
ncid.ncsoft.com,0
ncsoft.com,0
ncwchat.ncsoft.com,0
nda.voltage.co.jp,0
ndc.nexon.com,0
ndcreplay.nexon.com,0
ndm.ox.ac.uk,0
ndtv.com,0
neave.com,0
needforspeed-edge.nexon.com,0
neinstein.quora.com,0
neo.gsfc.nasa.gov,0
nepp.nasa.gov,0
netacad.com,0
netease-na.com,0
neteasegames.com,0
netflix.com,0
netflixroulette.net,0
netlify.app,0
netmarble.com,0
netmarble.net,0
netvibes.com,0
network-tools.com,0
network.w3schools.com,0
networkadvertising.org,0
networkcameras.usa.canon.com,0
neuron.yale.edu,0
new-register-mod.com,1
new-register-moderation.com,1
new-registration-hype.com,1
new-requirements-discord.com,1
new-review-hypesquadevents.com,1
new-season-hype.com,1
new-stage.bungie.net,0
new-steamcommunlty.xyz,1
new-team-hypesquad.com,1
new-teams-hypesquad.com,1
new-test-eventshypesquad.com,1
new-test-moderations.com,1
new.facebook.com,0
new.forum.squareenix.com-cn.ru,0
new.forum.squareenix.com-dg.ru,0
new.forum.squareenix.com-m.ru,0
new.mychaelknight.com,1
newacademy.repl.co,1
newbalance.co.id,0
newbalance.com,0
newbalance.eu,0
newbinusmaya.binus.ac.id,0
newdiscord.online,1
newegg.com,0
newgifts-reg.ru,1
newhypesquad-season.com,1
newhypesquadevent.com,1
news.adobe.com,0
news.apple.com,0
news.blizzard.com,0
news.com.au,0
news.disney.com,0
news.ea.com,0
news.globalassethub.sonypictures.com,0
news.google.co.id,0
news.google.com,0
news.harvard.edu,0
news.loreal.com,0
news.microsoft.com,0
news.mit.edu,0
news.nationalgeographic.com,0
news.passports.voltage.co.jp,0
news.samsung.com,0
news.sel.sony.com,0
news.sky.com,0
news.stanford.edu,0
news.ubisoft.com,0
news.un.org,0
news.xbox.com,0
news.yahoo.com,0
news.yale.edu,0
news.zara.com,0
news4kids.at,0
newsbreak.com,0
newscorp.com,0
newsletter.bandainamcoent.com,0
newsletter.netease-na.com,0
newsmax.com,0
newsroom.fb.com,0
newsroom.ibm.com,0
newswatch.nationalgeographic.com,0
newsweek.com,0
newyear-discord.com,1
newyorker.com,0
nexon.com,0
nexonplay.nexon.com,0
next.yahoo.com,0
nft.time.com,0
nftdiscord.xyz,1
nftdiscordpal.com,1
nftswhitelist.info,1
ng.linkedin.com,0
ngawest2.berkeley.edu,0
nginx.com,0
nginx.org,0
ngm.nationalgeographic.com,0
nice-discord.com,1
nickmakes.website,0
nickmakes.website/slack-emoji-converter,0
nicovideo.jp,0
nights.sega.jp,0
nightwalk.withgoogle.com,0
nih.gov,0
nike.bungie.net,0
nike.com,0
nikkei.com,0
nist.gov,0
nitendolife.com,0
nitlo-lg.xyz,1
nitlro-gift.xyz,1
nitre.store,1
nitrlooss-free.ru,1
nitro-airdrop.org,1
nitro-all.xyz,1
nitro-app-store.com,1
nitro-app.com,1
nitro-app.fun,1
nitro-app.ru,1
nitro-b.xyz,1
nitro-boost.com,1
nitro-boost.pw,1
nitro-boost.ru,1
nitro-boost.shop,1
nitro-boost.xyz,1
nitro-class.xyz,1
nitro-code.ru,1
nitro-ct.co.za,1
nitro-d.xyz,1
nitro-dicsord.icu,1
nitro-dis.com,1
nitro-disc.net.ru,1
nitro-disc.org.ru,1
nitro-discorb.icu,1
nitro-discord-best.xyz,1
nitro-discord-gifts.com,1
nitro-discord.com,1
nitro-discord.fun,1
nitro-discord.info,1
nitro-discord.me,1
nitro-discord.ml,1
nitro-discord.net,1
nitro-discord.one,1
nitro-discord.org,1
nitro-discord.ru.com,1
nitro-discord.space,1
nitro-discord.website,1
nitro-gift.store,1
nitro-gift.top,1
nitro-gift.xyz,1
nitro-gifter-bot.gq,1
nitro-gifting.xyz,1
nitro-gifts.ru,1
nitro-give.site,1
nitro-giveaway.xyz,1
nitro-giveaways.xyz,1
nitro-giveawayz.xyz,1
nitro-gl.xyz,1
nitro-glft.xyz,1
nitro-go.xyz,1
nitro-gold.xyz,1
nitro-healthy.com,1
nitro-j.xyz,1
nitro-l.xyz,1
nitro-m.xyz,1
nitro-made.com,1
nitro-mail.xyz,1
nitro-market.xyz,1
nitro-mechanics.com,1
nitro-net.org,1
nitro-nitro.xyz,1
nitro-one.xyz,1
nitroairdrop.com,1
nitroappstore.com,1
nitroboost.shop,1
nitroboostcord.blogspot.com,1
nitrobooster.bet,1
nitrobooster.info,1
nitrobooster.team,1
nitroboosts.shop,1
nitrobtob.com,1
nitrochallange.com,1
nitroclaim.com,1
nitroclicks.com,1
nitrocodes.live,1
nitrodicsord.icu,1
nitrodicsordgift.xyz,1
nitrodicsorp.xyz,1
nitrodis.com,1
nitrodisc.net.ru,1
nitrodisc.org.ru,1
nitrodisc.xyz,1
nitrodisco.space,1
nitrodisco.xyz,1
nitrodiscor.site,1
nitrodiscor.space,1
nitrodiscor.xyz,1
nitrodiscord.org,1
nitrodiscord.ru,1
nitrodiscord.site,1
nitrodiscord.space,1
nitrodiscord.xyz,1
nitrodiscordfree.xyz,1
nitrodiscordx.xyz,1
nitrodiscorg.icu,1
nitrodiscrod.xyz,1
nitrodivcord.xyz,1
nitrodivscord.xyz,1
nitrofreeforall.space,1
nitrofreemonth.xyz,1
nitrofrees.ru,1
nitrofunz.xyz,1
nitrofurantoin.info,1
nitrogeft.xyz,1
nitrogenbase873.xyz,1
nitrogenengg.com,1
nitrogeneral.ru,1
nitrogensports.eu,1
nitroggift.xyz,1
nitrogif.xyz,1
nitrogifc.xyz,1
nitrogifts.site,1
nitrogiftsdrop-disc.gq,1
nitrogifz.xyz,1
nitrogitt.xyz,1
nitrogive.com,1
nitrogive.xyz,1
nitrogiveaways.com,1
nitroicios.com,1
nitroisteam.com,1
nitroisystem.com,1
nitrokey.com,1
nitroldicsord.xyz,1
nitrolsteam.com,1
nitron-s.com,1
nitronx.com,1
nitroo-discord.xyz,1
nitroo-dso.gq,1
nitroogift.xyz,1
nitroos-frieie.ru,1
nitroosfree.ru,1
nitroperks.ru,1
nitropremium.com,1
nitropromotions.tk,1
nitropussy.com,1
nitrorand.com,1
nitros-captcha.com,1
nitros-discord.store,1
nitros-free.xyz,1
nitros-giveaway.xyz,1
nitros-st.xyz,1
nitrosapp.com,1
nitrosdiscorb.xyz,1
nitrosdlscord.icu,1
nitrosforfree.xyz,1
nitrosfree.xyz,1
nitrosfreegift.xyz,1
nitrosfreegifting.xyz,1
nitrosgicsords.xyz,1
nitrosgift.com,1
nitrosgift.xyz,1
nitrosgiftfree.xyz,1
nitrowithsteam.com,1
nitroworld.co,1
nitroxxxapp.ru,1
nitrqdls.xyz,1
nitrrosteam.com,1
njal.la,0
nl-nl.facebook.com,0
nl.cheritz.com,0
nl.pinterest.com,0
nl.quora.com,0
nl.wikipedia.org,0
nl.youtube.com,0
nltro.com,1
nltro.site,1
nltroclassic.com,1
nltrodlscord.ru,1
nltrodlscord.xyz,1
nltrogifts.ru,1
nltroglfts.ru,1
nltrosteam.com,1
no.pinterest.com,0
nodejs.dev,0
nodejs.org,0
nodeverify.live,1
noexcuselist.com,0
nohello.net,0
noithatgiaphat.quora.com,0
noreplydiscord.fr,1
nosulusrift.ubisoft.com,0
not-secret.com,0
notepad.yahoo.com,0
notes.io,0
nothingprivate.ml,0
notice01.netmarble.net,0
novoresume.com,0
npr.org,0
ns1.sega.com,0
ns2.sonypictures.com,0
nssdc.gsfc.nasa.gov,0
nsw.gov.au,0
ntaskmanager.medium.com,0
ntrs.nasa.gov,0
nus-sg.zoom.us,0
nus.edu.sg,0
nvd.nist.gov,0
nvidia.com,0
nwf.org,0
nxeassets.xbox.com,0
nydailynews.com,0
nypost.com,0
nypost.com,0
nytimes.com,0
nz.pinterest.com,0
nz.youtube.com,0
nzherald.co.nz,0
o2.sender.koggames.com,0
oak-test.bandai.co.jp,0
obama.medium.com,0
oce.merch.riotgames.com,0
ocean.nationalgeographic.com,0
ocs.yale.edu,0
ocw.mit.edu,0
ode.au.globalassethub.sonypictures.com,0
ode3.nz.globalassethub.sonypictures.com,0
oecd.org,0
offensive-security.com,0
office.com,0
office.live.com,0
office.microsoft.com,0
office.yahoo.com,0
offset.com,0
ok.ru,0
old.forum.squareenix.com-fn.ru,0
oldcomputers.net,0
oldnavy.gap.com,0
oldversion.com,0
olx.co.id,0
omd.disney.com,0
omglasergunspewpewpew.com,0
omn.sonypictures.com,0
on.zoom.us,0
one.assets.poker.zynga.com,0
one.walmart.com,0
onedrive.live.com,0
onenote.com,0
onepiece.fandom.com,0
oneshotleague.ubisoft.com,0
onezero.medium.com,0
ongeki.sega.jp,0
online-learning.harvard.edu,0
online-toolz.com/tools/text-binary-convertor.php,0
online.stanford.edu,0
onlineconversion.com,0
onlineocr.net,0
onthescene.blogs.foxnews.com,0
open.bdlivenetwork.sonypictures.com,0
open.kattis.com,0
openlearning.mit.edu,0
opensees.berkeley.edu,0
openshift.com,0
opensource.adobe.com,0
opensource.facebook.com,0
opensource.microsoft.com,0
opensource.oracle.com,0
opensource.samsung.com,0
opera.com,0
opportunity.linkedin.com,0
opstraining.disney.com,0
ora.ox.ac.uk,0
oracle.com,0
oracle.taleo.net,0
orbis.stanford.edu,0
organiser-anniversaire.fr,0
origami.facebook.com,0
origin-dhedl.sonypictures.com,0
origin-flash.sonypictures.com,0
origin.foxnews.com,0
origin2.foxnews.com,0
original.netflix.com,0
os.directory,0
oss.sony.net,0
oswallpapers.com,0
otoframe.sonymusic.co.jp,0
ouest-france.fr,0
oum.ox.ac.uk,0
oup.com,0
outlook.com,0
outlook.disney.com,0
outlook.live.com,0
outlookhybrid.disney.com,0
outlooksts.disney.com,0
over-blog.com,0
ovh.com,0
ovh.net,0
ovhcloud.com,0
ovo.id,0
owa.hardvard.com,0
owl-usc1-vkit2-stats1.prod.btg.blizzard.com,0
owl-usc1-vkit3-stats2.prod.btg.blizzard.com,0
owlsector.bungie.net,0
ox.ac.uk,0
oxford.universitypressscholarship.com,0
oxfordbibliographies.com,0
oxfordbusinessgroup.com,0
oxforddictionaries.com,0
oxfordenergy.org,0
oxfordhandbooks.com,0
oxfordlearnersdictionaries.com,0
oxfordmail.co.uk,0
oxfordreference.com,0
oxfordscholarship.com,0
oyc.yale.edu,0
pack.google.com,0
pages.engage.xbox.com,0
pages.news.maybelline.com,0
pages.samsung.com,0
palm.capcom.com.tw,0
paloaltonetworks.com,0
pan.oxfordjournals.org,0
panasonic.com,0
panopticlick.eff.org,0
parks.disney.com,0
partner-finder.oracle.com,0
partner.canva.com,0
partner.microsoft.com,0
partner.ncsoft.com,0
partner.netflix.com,0
partner.vpn.sonymobile.com,0
partnerdirect.dell.com,0
partnerhub.samsung.com,0
partnerpage.google.com,0
partners.adobe.com,0
partners.disney.com,0
partners.twitter.com,0
partners.usa.canon.com,0
passports.src.voltage.co.jp,0
passports.voltage.co.jp,0
passwordmeter.com,0
patatap.com,0
patches.rockstargames.com,0
path.zoom.us,0
patience-is-a-virtue.org,0
pay.samsung.com,0
payment.yahoo.com,0
paypal.com,0
pbs.org,0
pbskids.org,0
pcb.event.kr.riotgames.com,0
pcbang.blizzard.com,0
pcbang.netmarble.net,0
pcbang.nexon.com,0
pdf2doc.com,0
pdfcandy.com,0
pdfescape.com,0
pdfparser.org,0
pdos.csail.mit.edu,0
pective.com,0
pentesteracademy.com,0
people.eecs.berkeley.edu,0
people.maths.ox.ac.uk,0
people.mozilla.org,0
"people.redhat.com",0
people.seas.harvard.edu,0
people.zara.com,0
pewresearch.org,0
pexels.com,0
ph.bungie.net,0
phantasystar.sega.jp,0
phantomgate.netmarble.com,0
phenomena.nationalgeographic.com,0
philadelphia-stats.btg.blizzard.com,0
philosophy.hertford.ox.ac.uk,0
phobos.apple.com,0
photobucket.com,0
photography.nationalgeographic.com,0
photos.google.com,0
photos.walmart.com,0
photos1.blogger.com,0
php.net,0
physics.berkeley.edu,0
pic.twitter.com,0
picasa.google.com,0
picasa.google.com,0
picasaweb.google.com,0
picasaweb.google.com,0
pinterest.co.uk,0
pinterest.com,0
pinterest.de,0
pinterest.fr,0
pioti.unilever.com,0
pipl.com,0
pitt.zoom.us,0
pixabay.com,0
pixar.com,0
pixel.facebook.com,0
pizzahut.co.id,0
pizzahut.com,0
pjsekai.sega.jp,0
pk.linkedin.com,0
pl-pl.facebook.com,0
pl.socialclub.rockstargames.com,0
pl.wikipedia.org,0
pl.youtube.com,0
platform.instagram.com,0
platform.twitter.com,0
platinumgames.com,0
plato.stanford.edu,0
play.google.com,0
play.gotslotscasino.zynga.com,0
play.hbonow.com,0
player.fox.com,0
playground.sololearn.com,0
playstation.com,0
playtest.bungie.net,0
playtest.netease-na.com,0
plesk.com,0
plos.org,0
plus.google.com,0
plus.ubisoft.com,0
plustransfer.com,0
pma.squareenix.com-ak.ru,0
pmblog.quora.com,0
podcasts.ox.ac.uk,0
podman.io,0
pointerpointer.com,0
pointlesssites.com,0
policies.google.com,0
policies.songpal.sony.net,0
policies.sony.net,0
policies.yahoo.com,0
policy.medium.com,0
polishmywriting.com,0
poolside.fm,0
popeyes.com,0
popeyeschicken.ca,0
popeyesuk.com,0
portal.burnoutweb.ea.com,0
portal.facebook.com,0
portal.office.com,0
portfolio.adobe.com,0
post.pinterest.com,0
postale.io,0
postgresql.org,0
postman.com,0
power.larc.nasa.gov,0
powerbi.microsoft.com,0
powerusers.microsoft.com,0
powerwithindell.game,0
pr.com,0
prada.com,0
pre-stable.pro-id.sony.net,0
preceden.com,0
precure-sound.bandai.co.jp,0
precure-toy.bandai.co.jp,0
premium-ds.com,1
premium-egift.com,1
premium-egifts.com,1
premium-gift.xyz,1
premium-gifts.xyz,1
premium-gives.com,1
premium-sgift.xyz,1
premium.linkedin.com,0
premiumbros.com,1
premiumdiscord.com,1
premiumdnitro.com,1
premiumegift.ru,1
premiums-dgift.xyz,1
premiums-dicord.com,1
premiums-discord.com,1
premiums-gift.com,1
premiums-gift.xyz,1
premiums-gifts.xyz,1
premiums-nitro.com,1
premiumsdiscords.com,1
premiumsgift.com,1
preprod.instagram.com,0
prereg.netease-na.com,0
present-nitro.ru,1
press.asus.com,0
press.capcom.com,0
press.foxbusiness.com,0
press.nationalgeographic.com,0
press.ncsoft.com,0
press.zara.com,0
pressreleases.sonymobile.com,0
pretzel.rocks,0
preview.bungie.net,0
preview.foxbusiness.com,0
prezi.com,0
primolo.de,0
primula.sonymusic.co.jp,0
princess.disney.com,0
princeton.zoom.us,0
printwhatyoulike.com,0
prism.mit.edu,0
privacy.ea.com,0
privacy.linkedin.com,0
privacy.samsung.com,0
privacy.twitter.com,0
privacy.yahoo.com,0
privacypolicy.sega.com,0
privacyshield.gov,0
private-invite-hypsquad-dc.com,1
prm.ox.ac.uk,0
pro-bravia.sony.net,0
pro.imdb.com,0
pro.sony.com,0
pro.usa.canon.com,0
prod.cloud.rockstargames.com,0
prod.hosted.cloud.rockstargames.com,0
product.canva.com,0
products.sel.sony.com,0
products.voltage.co.jp,0
profile-dev.w3schools.com,0
profile-stage.w3schools.com,0
profile.oracle.com,0
profile.w3schools.com,0
profiles.yahoo.com,0
progate.com,0
projection.pixar.com,0
projectsinnetworking.com,0
promos.asus.com,0
promos.koggames.com,0
promotion.asus.com,0
proof.nationalgeographic.com,0
prope.sega.jp,0
proprinter.usa.canon.com,0
protondrive.com,0
